customer_id,address_id,country_code,address_match_key,address_type_code,mail_indicator,carrier_route,address_ncoa_date,address_1,address_2,address_3,address_4,address_5,address_6,post_code,date_last_modified,address_error,address_longitude,address_latitude,timestamp,create_store_no,modify_store_no,create_user_id,create_date,modify_user_id,create_source_id,create_comment,modify_source_id,modify_comment,posted_date,old_customer_id,temp_old_cust_no
4471,1,MEX,190198179    HOME,MAIL,0,C3369,15-12-2021,9127 Lake Dr,Apt 489,Philadelphia,PA,West Tower,Mezzanine,19019-2333,15-12-2021 00:00,R915,-122.842646,39.220951,0000000026968F95,5011,9330,-1,20-09-2013 00:00,1000,1,Initial load,1,Updated by customer,15-12-2021 00:00,OLD574087,4649107
4471,2,CAN,320997071    BILL,SHIP,1,C9056,01-10-2013,5801 Cedar Rd,Apt 743,Jacksonville,FL,East Tower,Floor 2,32099-1001,01-10-2013 00:00,R913,-111.739387,37.230948,0000000019C3B309,5011,9851,3000,14-04-2012 00:00,2000,1,Initial load,2,Verified,01-10-2013 00:00,OLD679885,9863988
4472,1,JPN,320997406    WORK,SHIP,0,C3335,02-12-2018,9507 Cedar Rd,Apt 542,Jacksonville,FL,Building A,Floor 3,32099-3564,02-12-2018 00:00,R914,-79.465098,41.38474,0000000014B3BD1B,9330,9422,1000,24-01-2012 00:00,2000,3,Initial load,2,NCOA update,02-12-2018 00:00,OLD174869,6037665
4473,1,JPN,782019736    BILL,OTHER,1,C4965,28-03-2019,6115 Oak Ave,Suite 963,San Antonio,TX,South Wing,Floor 1,78201-5738,28-03-2019 00:00,R913,-101.647311,25.168378,0000000005F8D02F,9330,9330,2000,24-03-2014 00:00,-2,2,Initial load,1,Manual correction,28-03-2019 00:00,OLD251178,7279241
4473,2,FRA,770015697    BILL,BILL,0,C8095,08-10-2015,6496 Market St,#244,Houston,TX,North Wing,Floor 3,77001-3318,08-10-2015 00:00,R914,-111.10997,39.494969,0000000024E4BA4B,5011,9451,-2,03-09-2012 00:00,-2,4,Data import,1,Verified,08-10-2015 00:00,OLD484264,5955817
4474,1,USA,321597226    HOME,BILL,0,R935,03-09-2023,9814 Park Ln,#292,Lady Lake,FL,North Wing,Floor 1,32159-2473,03-09-2023 00:00,VERIFIED,-80.908018,30.760407,000000001666E5BC,1,5011,-1,03-03-2014 00:00,2000,4,Data import,3,NCOA update,03-09-2023 00:00,OLD927162,1811822
4475,1,GBR,921018662    BILL,OTHER,0,C5707,20-05-2013,7253 Elm St,Suite 588,San Diego,CA,North Wing,Mezzanine,92101-9250,20-05-2013 00:00,VERIFIED,-85.029408,27.530754,000000000FCACC3F,1,9851,3000,14-10-2012 00:00,-1,2,Address verification,3,Manual correction,20-05-2013 00:00,OLD714861,3010420
4475,2,JPN,430046417    SHIP,WORK,0,C7527,06-12-2018,3506 Washington Ave,Suite 939,Columbus,OH,North Wing,Floor 2,43004-1692,06-12-2018 00:00,R913,-96.870688,37.74195,0000000026BCC6E2,9422,2,1000,18-05-2014 00:00,3000,3,System migration,0,Updated by customer,06-12-2018 00:00,OLD898394,7719749
4476,1,USA,900017405    HOME,SHIP,1,R783,15-01-2015,3754 Broadway,Apt 358,Los Angeles,CA,East Tower,Floor 1,90001-3703,15-01-2015 00:00,R915,-118.730178,49.343137,0000000038068057,9451,9330,3000,11-01-2014 00:00,-1,4,Customer update,3,System update,15-01-2015 00:00,OLD736797,4012444
4476,2,CAN,606015003    BILL,MAIL,1,C9772,14-12-2019,9810 Park Ln,Unit 43,Chicago,IL,Building B,Floor 3,60601-8625,14-12-2019 00:00,VERIFIED,-73.206198,40.984965,0000000020CE4E32,2,5011,1000,28-06-2012 00:00,-2,4,Data import,0,NCOA update,14-12-2019 00:00,OLD701031,2944953
4477,1,DEU,752012008    HOME,SHIP,1,R740,15-08-2025,7554 Oak Ave,Unit 49,Dallas,TX,East Tower,Floor 3,75201-2839,15-08-2025 00:00,R915,-102.18356,44.445125,000000002D461581,2,9330,2000,30-03-2014 00:00,1000,3,Data import,0,System update,15-08-2025 00:00,OLD734315,1289479
4478,1,GBR,770012151    SHIP,WORK,0,R402,05-12-2025,4286 Park Ln,Apt 363,Houston,TX,East Tower,Floor 1,77001-1949,05-12-2025 00:00,R913,-78.392391,46.103135,0000000010F3922F,9451,9588,-1,20-02-2014 00:00,-1,3,Data import,3,NCOA update,05-12-2025 00:00,OLD627157,5924309
4478,2,DEU,921016821    BILL,OTHER,1,R759,14-10-2022,6710 Broadway,Unit 48,San Diego,CA,West Tower,Ground Floor,92101-6252,14-10-2022 00:00,R915,-106.653615,36.657286,000000003424C2ED,9851,9851,-2,04-03-2012 00:00,3000,1,System migration,1,Verified,14-10-2022 00:00,OLD744279,2863370
4479,1,CAN,787019249    BILL,HOME,1,C7729,29-03-2020,8685 Maple Dr,#549,Austin,TX,North Wing,Floor 1,78701-2146,29-03-2020 00:00,VERIFIED,-113.546751,41.845451,0000000023F6F214,9422,9851,-1,14-05-2013 00:00,-1,4,Initial load,2,NCOA update,29-03-2020 00:00,OLD713918,8409909
4479,2,CAN,100013872    WORK,BILL,0,C4010,23-03-2013,4370 Main St,Suite 919,New York,NY,East Tower,Floor 2,10001-3109,23-03-2013 00:00,R913,-110.289411,41.567321,0000000014862013,9330,9330,-1,09-03-2013 00:00,-1,4,Customer update,3,Updated by customer,23-03-2013 00:00,OLD256409,7579269
4480,1,JPN,761019433    BILL,MAIL,1,C2645,11-01-2023,1162 Lake Dr,#297,Fort Worth,TX,East Tower,Floor 3,76101-3448,11-01-2023 00:00,R913,-101.406855,47.776069,0000000007C5D9ED,2,9422,2000,04-12-2013 00:00,-1,1,Data import,0,Verified,11-01-2023 00:00,OLD628449,2950132
4480,2,ITA,320996979    SHIP,MAIL,0,C2387,04-09-2013,9854 Elm St,#563,Jacksonville,FL,West Tower,Floor 3,32099-6179,04-09-2013 00:00,VALID,-99.793758,29.722651,0000000029DE5840,9422,2,-2,10-06-2013 00:00,3000,4,System migration,0,Updated by customer,04-09-2013 00:00,OLD759629,9096013
4481,1,JPN,190199365    MAIL,OTHER,1,C3404,20-03-2016,6118 Broadway,Unit 39,Philadelphia,PA,Building B,Floor 1,19019-3581,20-03-2016 00:00,R914,-92.847899,38.014072,00000000083F98AD,2,1,-1,01-08-2013 00:00,-1,2,Customer update,0,System update,20-03-2016 00:00,OLD352565,1483150
4481,2,ITA,331013160    SHIP,HOME,1,R121,01-02-2017,3624 Elm St,#945,Miami,FL,North Wing,Floor 3,33101-2751,01-02-2017 00:00,R914,-114.129594,43.503893,000000001FCC738C,2,9588,-2,18-01-2012 00:00,3000,4,Initial load,2,System update,01-02-2017 00:00,OLD632716,2466194
4482,1,ITA,606015362    SHIP,HOME,0,R243,11-08-2021,2427 Leisure Ln,Unit 17,Chicago,IL,Building A,Floor 1,60601-4144,11-08-2021 00:00,R914,-84.991559,46.888706,0000000003984395,5011,9851,2000,18-07-2014 00:00,-2,3,Address verification,0,System update,11-08-2021 00:00,OLD966996,8820238
4482,2,FRA,331014255    WORK,BILL,0,C9329,09-06-2018,6766 Leisure Ln,Unit 47,Miami,FL,North Wing,Floor 3,33101-8243,09-06-2018 00:00,VALID,-110.688335,33.969103,000000000F6B6893,9330,5011,3000,16-11-2012 00:00,2000,2,System migration,0,Verified,09-06-2018 00:00,OLD598993,2190645
4483,1,CAN,900018846    SHIP,SHIP,0,C6481,16-07-2025,6599 Pine Ave,Suite 680,Los Angeles,CA,Building A,Ground Floor,90001-4340,16-07-2025 00:00,VERIFIED,-108.312782,35.40532,000000002D688934,5011,9330,-1,27-11-2013 00:00,-2,1,Address verification,3,Updated by customer,16-07-2025 00:00,OLD506497,7041692
4483,2,JPN,782018385    BILL,SHIP,0,C8530,17-05-2024,713 Oak Ave,Suite 929,San Antonio,TX,West Tower,Floor 2,78201-1493,17-05-2024 00:00,R913,-77.702269,36.606029,000000000D9FC71F,9422,1,-1,15-09-2013 00:00,3000,4,Data import,3,Verified,17-05-2024 00:00,OLD779123,5998909
4484,1,FRA,320991561    MAIL,HOME,1,R851,22-11-2014,2734 Oak Ave,Unit 29,Jacksonville,FL,East Tower,Floor 2,32099-7505,22-11-2014 00:00,R914,-73.446196,43.118496,00000000310D5F23,9422,1,-1,03-08-2014 00:00,3000,4,Customer update,1,Manual correction,22-11-2014 00:00,OLD586324,7342523
4484,2,ITA,331019577    MAIL,BILL,1,R948,27-11-2015,1717 Broadway,Unit 10,Miami,FL,Building B,Ground Floor,33101-3928,27-11-2015 00:00,R915,-89.044457,36.153465,0000000022148AA9,9422,9851,2000,01-04-2012 00:00,-2,4,Customer update,1,Updated by customer,27-11-2015 00:00,OLD273835,5133127
4485,1,JPN,130681167    MAIL,MAIL,1,R801,16-06-2024,1322 Maple Dr,Suite 778,Freeville,NY,Building A,Floor 3,13068-4115,16-06-2024 00:00,VALID,-78.787205,45.811392,00000000058B7437,2,9422,2000,21-03-2013 00:00,2000,2,System migration,0,Verified,16-06-2024 00:00,OLD763863,8731281
4486,1,FRA,282015883    SHIP,SHIP,1,R563,03-05-2019,1327 Church Rd,#609,Charlotte,NC,East Tower,Floor 1,28201-6813,03-05-2019 00:00,R915,-83.339816,27.938352,000000001F0F5C58,2,2,-2,10-11-2013 00:00,1000,1,Data import,3,Updated by customer,03-05-2019 00:00,OLD675518,3895623
4486,2,ESP,130683498    WORK,SHIP,0,R552,02-10-2022,2718 Salido Ave,#604,Freeville,NY,Building A,Mezzanine,13068-9881,02-10-2022 00:00,VALID,-110.795177,27.61367,0000000016FFB332,5011,9451,-1,23-07-2012 00:00,-2,2,System migration,1,Verified,02-10-2022 00:00,OLD319572,7631876
4487,1,AUS,282012360    SHIP,WORK,1,C1966,18-01-2019,2931 Market St,#379,Charlotte,NC,Building B,Floor 2,28201-9812,18-01-2019 00:00,R913,-103.414714,29.239767,000000002FC365B9,9851,9330,-1,08-04-2012 00:00,2000,3,System migration,3,System update,18-01-2019 00:00,OLD872243,8792887
4488,1,DEU,770018429    HOME,BILL,1,R472,29-04-2016,5752 Oak Ave,Apt 559,Houston,TX,Building B,Floor 2,77001-4039,29-04-2016 00:00,R915,-116.137823,35.610095,00000000031DB717,9451,9851,-1,27-03-2013 00:00,-2,1,Initial load,2,System update,29-04-2016 00:00,OLD466201,1508219
4488,2,ITA,770013554    BILL,OTHER,0,C6550,06-05-2018,2371 Main St,Apt 841,Houston,TX,Building A,Mezzanine,77001-9862,06-05-2018 00:00,R913,-71.19047,26.916566,0000000017A4786F,9422,1,2000,18-02-2013 00:00,-1,4,Initial load,3,NCOA update,06-05-2018 00:00,OLD829048,6401890
4489,1,USA,752012918    BILL,HOME,1,R718,13-06-2023,9605 Main St,Suite 716,Dallas,TX,East Tower,Floor 2,75201-2644,13-06-2023 00:00,R914,-107.075699,42.081576,0000000036F33D4E,2,2,2000,13-11-2013 00:00,3000,4,Customer update,0,Verified,13-06-2023 00:00,OLD793540,7479321
4490,1,USA,331011975    HOME,MAIL,0,R803,09-09-2022,3220 Church Rd,Unit 25,Miami,FL,Building B,Ground Floor,33101-5902,09-09-2022 00:00,R915,-79.49837,25.320119,000000001E17F4C6,5011,9330,1000,29-08-2012 00:00,-1,4,System migration,3,Updated by customer,09-09-2022 00:00,OLD366135,5686537
4490,2,CAN,282018142    SHIP,HOME,0,C7984,04-01-2021,1017 Salido Ave,Suite 100,Charlotte,NC,West Tower,Floor 2,28201-3373,04-01-2021 00:00,VALID,-80.803228,26.671912,00000000139F847F,2,9330,1000,06-02-2014 00:00,-2,2,Data import,2,Updated by customer,04-01-2021 00:00,OLD594339,2987787
4491,1,GBR,606015314    HOME,SHIP,1,C8588,14-08-2025,482 Church Rd,Unit 5,Chicago,IL,West Tower,Floor 1,60601-7150,14-08-2025 00:00,R915,-112.674453,38.947475,0000000009E45CEE,9588,1,3000,20-08-2013 00:00,-1,3,System migration,0,Updated by customer,14-08-2025 00:00,OLD433469,7790959
4491,2,USA,331012553    MAIL,SHIP,0,R350,13-07-2016,5796 Salido Ave,Suite 781,Miami,FL,West Tower,Ground Floor,33101-3224,13-07-2016 00:00,R914,-71.33862,30.237607,0000000021966C3A,9588,5011,1000,15-11-2012 00:00,-2,2,Address verification,1,Manual correction,13-07-2016 00:00,OLD802149,4934778
4492,1,ITA,320999629    MAIL,MAIL,0,R324,19-07-2021,9929 Oak Ave,Unit 49,Jacksonville,FL,South Wing,Mezzanine,32099-4309,19-07-2021 00:00,VALID,-107.945262,29.364085,00000000284BBD39,9588,2,1000,11-09-2013 00:00,1000,3,Customer update,2,System update,19-07-2021 00:00,OLD181469,2584855
4492,2,ITA,770015876    HOME,OTHER,1,R586,05-06-2023,682 Pine Ave,Apt 830,Houston,TX,West Tower,Floor 1,77001-7593,05-06-2023 00:00,R915,-69.177137,44.243913,0000000037378D7C,9588,9851,3000,28-02-2012 00:00,2000,3,System migration,0,NCOA update,05-06-2023 00:00,OLD329996,2062128
4493,1,USA,782013366    MAIL,MAIL,1,C9757,27-05-2021,7929 Market St,Unit 38,San Antonio,TX,East Tower,Mezzanine,78201-6827,27-05-2021 00:00,R914,-75.936535,45.403669,0000000034095056,2,9588,-2,06-03-2014 00:00,3000,1,Data import,2,Verified,27-05-2021 00:00,OLD831675,7847856
4494,1,FRA,100014552    HOME,MAIL,1,R890,26-04-2015,2366 Oak Ave,Apt 727,New York,NY,South Wing,Floor 3,10001-5682,26-04-2015 00:00,R913,-83.990542,41.437766,0000000013434071,9422,2,1000,19-05-2014 00:00,1000,4,System migration,2,Verified,26-04-2015 00:00,OLD876166,7606296
4495,1,USA,770017542    WORK,BILL,1,R621,15-01-2021,1108 Church Rd,Unit 45,Houston,TX,Building A,Mezzanine,77001-2050,15-01-2021 00:00,R914,-67.289738,35.730855,000000001B19458A,9422,9422,3000,26-11-2012 00:00,-1,2,Address verification,3,NCOA update,15-01-2021 00:00,OLD449036,7690189
4496,1,USA,606016615    SHIP,OTHER,1,R995,31-08-2024,3823 Broadway,Apt 163,Chicago,IL,East Tower,Floor 3,60601-2335,31-08-2024 00:00,R915,-67.300759,48.13426,000000002761E70F,9330,9451,2000,18-08-2012 00:00,-1,1,Customer update,0,NCOA update,31-08-2024 00:00,OLD173560,2825984
4496,2,GBR,430041789    WORK,BILL,0,R992,19-05-2021,6326 Church Rd,Unit 37,Columbus,OH,North Wing,Floor 1,43004-7100,19-05-2021 00:00,R915,-113.124091,40.630251,000000003874F2C0,9851,2,-1,14-07-2013 00:00,3000,2,Customer update,1,Manual correction,19-05-2021 00:00,OLD439499,7410492
4497,1,JPN,430048430    BILL,SHIP,1,R727,02-01-2024,6727 Washington Ave,Apt 240,Columbus,OH,Building A,Mezzanine,43004-7140,02-01-2024 00:00,VALID,-95.806769,39.359128,000000000C9C784F,9588,9588,-1,23-05-2013 00:00,1000,4,Initial load,1,Updated by customer,02-01-2024 00:00,OLD924023,4685503
4497,2,JPN,100015912    HOME,MAIL,1,R750,19-08-2023,853 Church Rd,Unit 20,New York,NY,Building B,Floor 1,10001-5367,19-08-2023 00:00,R913,-73.255711,25.290906,00000000251B68D4,9422,5011,1000,15-02-2014 00:00,1000,4,Initial load,2,Updated by customer,19-08-2023 00:00,OLD495463,2650814
4498,1,JPN,320997955    SHIP,WORK,1,R660,17-06-2019,9448 Pine Ave,#179,Jacksonville,FL,West Tower,Floor 2,32099-8301,17-06-2019 00:00,R915,-111.096972,36.335791,00000000338EFC21,1,9851,-2,29-07-2014 00:00,-2,2,Address verification,0,Verified,17-06-2019 00:00,OLD569924,6518322
4498,2,ESP,921018431    SHIP,SHIP,0,R610,12-10-2023,5317 Lake Dr,Unit 32,San Diego,CA,South Wing,Floor 1,92101-8486,12-10-2023 00:00,VERIFIED,-119.127446,39.204601,0000000003AC7847,9588,9451,3000,13-07-2014 00:00,2000,2,System migration,0,System update,12-10-2023 00:00,OLD905745,7690230
4499,1,FRA,321597462    SHIP,SHIP,1,C8250,13-09-2024,6129 Market St,Suite 655,Lady Lake,FL,North Wing,Floor 1,32159-3119,13-09-2024 00:00,R914,-69.599046,44.484926,000000000B4137E7,9330,9588,3000,21-07-2014 00:00,-2,4,Customer update,3,Verified,13-09-2024 00:00,OLD648859,6030969
4500,1,JPN,782012029    WORK,HOME,1,C8921,16-11-2013,6441 Pine Ave,Suite 347,San Antonio,TX,East Tower,Floor 1,78201-2389,16-11-2013 00:00,R915,-92.741071,27.117937,00000000381C105D,9422,9451,1000,05-10-2012 00:00,3000,3,Initial load,0,Verified,16-11-2013 00:00,OLD671270,3295793
4500,2,AUS,900014596    HOME,BILL,0,R372,07-06-2022,4517 Hill St,#297,Los Angeles,CA,North Wing,Mezzanine,90001-9133,07-06-2022 00:00,VERIFIED,-110.152551,43.283386,000000000235A979,9851,1,-1,25-07-2014 00:00,3000,2,Data import,0,Verified,07-06-2022 00:00,OLD583803,7668810
4501,1,ITA,130686154    WORK,BILL,1,R616,19-03-2020,692 Leisure Ln,Apt 715,Freeville,NY,East Tower,Ground Floor,13068-5271,19-03-2020 00:00,R915,-115.627745,33.446952,0000000029C2C62B,2,1,1000,21-06-2012 00:00,1000,1,System migration,3,NCOA update,19-03-2020 00:00,OLD342336,9763954
4501,2,JPN,951016768    BILL,OTHER,1,R856,24-03-2014,9004 Church Rd,#496,San Jose,CA,Building A,Mezzanine,95101-1489,24-03-2014 00:00,R915,-68.688717,44.689959,0000000012C1EFFE,2,1,3000,10-02-2012 00:00,-1,3,System migration,2,Updated by customer,24-03-2014 00:00,OLD646396,7308146
4502,1,AUS,782014670    BILL,OTHER,0,R792,08-11-2019,4665 Pine Ave,Suite 406,San Antonio,TX,Building B,Ground Floor,78201-1119,08-11-2019 00:00,VALID,-103.616334,47.575017,00000000219F10E1,9422,2,2000,02-01-2013 00:00,-2,1,Initial load,1,Updated by customer,08-11-2019 00:00,OLD613717,5417295
4503,1,AUS,921019544    HOME,BILL,0,R319,20-10-2024,1435 Church Rd,Suite 867,San Diego,CA,South Wing,Ground Floor,92101-9272,20-10-2024 00:00,R913,-113.4123,49.446831,0000000006997D60,9422,9588,2000,12-03-2012 00:00,1000,3,Address verification,1,System update,20-10-2024 00:00,OLD274848,8705268
4504,1,USA,770015572    HOME,OTHER,0,R457,17-10-2024,438 Lake Dr,Suite 180,Houston,TX,North Wing,Ground Floor,77001-3922,17-10-2024 00:00,VALID,-87.694241,29.117138,000000002151C529,1,9330,-2,15-04-2012 00:00,3000,3,System migration,1,Updated by customer,17-10-2024 00:00,OLD561990,1066037
4504,2,MEX,752012649    SHIP,SHIP,1,R224,19-02-2021,7789 Pine Ave,Apt 465,Dallas,TX,Building B,Floor 1,75201-7414,19-02-2021 00:00,R913,-73.550783,34.476249,000000000A53BF21,9588,5011,1000,24-06-2014 00:00,-2,3,Customer update,0,NCOA update,19-02-2021 00:00,OLD306552,5776094
4505,1,JPN,606012879    MAIL,SHIP,1,R875,01-01-2024,1151 Elm St,Suite 368,Chicago,IL,Building B,Mezzanine,60601-8370,01-01-2024 00:00,VALID,-79.552034,31.298499,000000000752F016,9422,9422,-1,22-03-2014 00:00,3000,4,Customer update,0,Manual correction,01-01-2024 00:00,OLD158948,8834363
4505,2,ITA,770012396    HOME,SHIP,1,C2021,16-11-2014,6279 Pine Ave,Unit 47,Houston,TX,West Tower,Floor 2,77001-9401,16-11-2014 00:00,R914,-101.361679,37.465525,0000000001803739,9588,9588,-1,26-01-2014 00:00,2000,4,Initial load,0,System update,16-11-2014 00:00,OLD797297,7185084
4506,1,USA,752011363    MAIL,WORK,1,C1740,19-10-2019,4117 Lake Dr,Unit 3,Dallas,TX,West Tower,Mezzanine,75201-9686,19-10-2019 00:00,VERIFIED,-81.626966,39.244097,000000001D3A41CA,5011,2,-2,20-04-2012 00:00,3000,2,Customer update,3,Verified,19-10-2019 00:00,OLD943542,8856357
4506,2,CAN,761013931    MAIL,SHIP,0,C4814,02-09-2018,1117 Church Rd,Suite 241,Fort Worth,TX,Building B,Mezzanine,76101-1801,02-09-2018 00:00,VERIFIED,-104.613992,27.729512,0000000026088F74,9851,9330,2000,10-05-2012 00:00,-2,1,Initial load,2,Updated by customer,02-09-2018 00:00,OLD420111,1735286
4507,1,CAN,951018213    WORK,MAIL,1,R173,21-08-2014,8209 Lake Dr,Unit 23,San Jose,CA,South Wing,Floor 1,95101-2770,21-08-2014 00:00,R913,-88.073375,41.607923,00000000291F98C2,1,2,1000,12-04-2013 00:00,1000,2,Data import,3,Verified,21-08-2014 00:00,OLD225617,6062370
4508,1,FRA,761015564    WORK,BILL,1,C3178,26-03-2024,3639 Hill St,#416,Fort Worth,TX,South Wing,Ground Floor,76101-2318,26-03-2024 00:00,VERIFIED,-70.509884,41.935242,0000000015E211F8,9588,9451,1000,18-05-2014 00:00,1000,1,Data import,3,System update,26-03-2024 00:00,OLD454989,9941432
4508,2,JPN,190193057    MAIL,OTHER,0,C7909,06-09-2020,777 Cedar Rd,Unit 22,Philadelphia,PA,South Wing,Floor 3,19019-3723,06-09-2020 00:00,R913,-73.106189,35.273947,0000000007257F05,9422,9330,1000,04-08-2014 00:00,1000,3,System migration,2,Verified,06-09-2020 00:00,OLD302809,4958902
4509,1,ITA,430044790    SHIP,WORK,0,C7443,31-07-2020,8332 Maple Dr,#678,Columbus,OH,Building A,Floor 2,43004-9125,31-07-2020 00:00,R915,-81.712427,25.306271,000000002893DA1C,9422,1,3000,05-07-2014 00:00,-2,4,Address verification,3,Updated by customer,31-07-2020 00:00,OLD299961,9230513
4509,2,FRA,787014717    SHIP,WORK,1,R973,30-07-2018,2165 Main St,Apt 729,Austin,TX,South Wing,Floor 1,78701-1882,30-07-2018 00:00,R914,-82.511634,44.119881,0000000036364DE2,9851,9851,2000,22-07-2013 00:00,-2,1,Data import,3,System update,30-07-2018 00:00,OLD465912,7545723
4510,1,USA,752014720    BILL,WORK,1,R130,20-03-2016,9170 Hill St,Unit 39,Dallas,TX,West Tower,Floor 1,75201-5749,20-03-2016 00:00,R915,-101.324436,39.901691,00000000369F2DFC,9588,5011,-1,07-03-2013 00:00,3000,1,Initial load,2,System update,20-03-2016 00:00,OLD642518,6715946
4510,2,CAN,430049907    WORK,HOME,0,R504,30-08-2020,1136 Oak Ave,Apt 494,Columbus,OH,Building B,Floor 3,43004-8895,30-08-2020 00:00,R914,-118.299258,27.230349,00000000113F3877,5011,2,-2,16-04-2014 00:00,-1,4,System migration,0,NCOA update,30-08-2020 00:00,OLD444192,4630485
4511,1,MEX,321598620    MAIL,HOME,1,C7460,08-08-2020,2757 Lake Dr,Unit 26,Lady Lake,FL,Building A,Ground Floor,32159-1714,08-08-2020 00:00,VALID,-101.265795,33.457758,000000001206ED2E,1,9330,2000,28-01-2013 00:00,-2,1,System migration,2,Verified,08-08-2020 00:00,OLD860946,1546882
4511,2,AUS,100011641    HOME,OTHER,0,R249,14-03-2016,7340 Maple Dr,#821,New York,NY,Building A,Floor 3,10001-2930,14-03-2016 00:00,R914,-103.658215,43.765783,000000002A73C8E9,9422,9851,-1,29-05-2013 00:00,-1,2,Initial load,2,Manual correction,14-03-2016 00:00,OLD678166,1693834
4512,1,ITA,900016092    HOME,WORK,0,C5336,25-06-2015,6234 Lake Dr,Suite 341,Los Angeles,CA,South Wing,Ground Floor,90001-9329,25-06-2015 00:00,VALID,-106.993142,35.315273,000000000B6D4870,5011,9330,1000,15-08-2014 00:00,-1,4,Customer update,0,Verified,25-06-2015 00:00,OLD140181,4926246
4512,2,GBR,190191250    BILL,HOME,0,R516,29-05-2017,6970 Main St,Apt 863,Philadelphia,PA,South Wing,Floor 1,19019-4627,29-05-2017 00:00,VALID,-75.606719,46.390445,0000000032F76840,5011,9330,1000,13-10-2012 00:00,-2,2,Customer update,3,System update,29-05-2017 00:00,OLD225162,5432309
4513,1,USA,951013501    MAIL,MAIL,1,R418,06-09-2014,6579 Broadway,Apt 521,San Jose,CA,East Tower,Ground Floor,95101-2908,06-09-2014 00:00,R915,-76.206205,46.465268,000000002B1346A1,9588,9422,-1,15-04-2013 00:00,-1,3,System migration,3,System update,06-09-2014 00:00,OLD666381,2520026
4513,2,AUS,321596800    MAIL,BILL,1,R597,22-06-2015,3671 Lake Dr,Unit 20,Lady Lake,FL,East Tower,Floor 2,32159-8981,22-06-2015 00:00,R915,-120.226032,27.754413,00000000003D609E,1,9451,-1,21-07-2012 00:00,-2,3,Address verification,1,Manual correction,22-06-2015 00:00,OLD881804,1413946
4514,1,ESP,782012063    WORK,BILL,1,C6056,22-11-2018,4452 Market St,Suite 512,San Antonio,TX,North Wing,Floor 2,78201-8500,22-11-2018 00:00,R915,-75.875865,26.010579,0000000036776ADB,9451,1,1000,12-09-2013 00:00,3000,3,System migration,1,Manual correction,22-11-2018 00:00,OLD546873,3731661
4514,2,CAN,900014550    MAIL,SHIP,0,C1886,25-05-2023,452 Maple Dr,Apt 367,Los Angeles,CA,South Wing,Mezzanine,90001-8561,25-05-2023 00:00,VALID,-68.197585,47.306408,0000000020F6A04B,9588,9451,3000,09-07-2012 00:00,-1,2,Data import,0,NCOA update,25-05-2023 00:00,OLD698795,9519560
4515,1,GBR,430045156    HOME,HOME,1,R170,28-04-2023,3712 Broadway,Unit 11,Columbus,OH,Building A,Ground Floor,43004-2763,28-04-2023 00:00,R913,-120.707181,26.47408,000000001E39D7CF,9851,9851,-2,31-05-2014 00:00,3000,4,Data import,3,Updated by customer,28-04-2023 00:00,OLD911024,5940122
4516,1,DEU,282016386    WORK,SHIP,1,R373,23-01-2016,3700 Market St,Unit 22,Charlotte,NC,Building B,Ground Floor,28201-4085,23-01-2016 00:00,R914,-81.179675,25.772408,00000000176F19A6,1,9588,-1,11-08-2013 00:00,3000,2,System migration,0,Updated by customer,23-01-2016 00:00,OLD212934,7662818
4517,1,DEU,282011222    SHIP,MAIL,1,R295,28-12-2016,8744 Pine Ave,Unit 3,Charlotte,NC,North Wing,Floor 3,28201-7264,28-12-2016 00:00,VALID,-68.877408,40.873391,000000001B6FCAAE,9330,2,-1,23-04-2012 00:00,2000,3,Initial load,2,NCOA update,28-12-2016 00:00,OLD232592,2387156
