orderid,createdtimestamp,iscancelled,isconfirmed,maxfulfillmentstatusid,minfulfillmentstatusid,ordertypeid,orgid,sellinglocationid,messageid,utmcampaign,utmmedium,utmsource,customeremail,fulfillmentstatus,alternateorderid,order_source,payment_method,shipping_method,customer_type,device_type,browser
122002500,2024-10-06T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC3654,573b397b-88c1-40ab-9d8b-ad1e5b82b63c,holiday_2024,referral,google,customer5257@email.com,Processing,ALT314817,IN_STORE,APPLE_PAY,EXPRESS,RETURNING,TABLET,Mobile Safari
122002501,2020-11-17T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC1070,ab817b98-2327-4fef-a691-1c17f3fbaeb3,spring_sale,social,newsletter,customer5613@email.com,Pending,ALT714895,WEBSITE,CREDIT_CARD,PICKUP,LOYALTY,MOBILE,Chrome
122002502,2021-01-05T00:00:00.000,False,True,4000,4000,STORE,dxlg-us,LOC4993,e3c72d1e-fc2e-4de6-a395-0e794d328d6f,holiday_2024,referral,twitter,customer1278@email.com,Cancelled,ALT649627,CALL_CENTER,PAYPAL,EXPRESS,LOYALTY,DESKTOP,Edge
122002503,2021-09-06T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC4089,211357ff-867b-46c9-8d48-ecab783bb55f,fall_clearance,organic,newsletter,customer4376@email.com,Processing,ALT872703,CALL_CENTER,GIFT_CARD,PICKUP,VIP,APP,Mobile Safari
122002504,2023-03-31T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC2063,1e576028-152a-4f9e-a588-1a1e8df60226,spring_sale,cpc,google,customer1578@email.com,Fulfilled,ALT996684,MOBILE_APP,GIFT_CARD,EXPRESS,NEW,MOBILE,Safari
122002505,2023-06-17T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC5990,a0870865-0a31-4bc3-b7a2-5891faf1f19c,new_year,referral,newsletter,customer4391@email.com,Processing,ALT932362,CALL_CENTER,DEBIT_CARD,EXPRESS,VIP,APP,Chrome
122002506,2021-04-19T00:00:00.000,False,True,5000,5000,MOBILE,dxlg-us,LOC1210,3e482071-5594-4669-866f-2a00a54d3974,summer_promo,direct,google,customer8033@email.com,Cancelled,ALT964318,CALL_CENTER,APPLE_PAY,PICKUP,RETURNING,DESKTOP,Mobile Safari
122002507,2023-10-03T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC2687,85d65e9d-b0fc-4cfa-a4a5-56b2e87ea6d5,spring_sale,referral,facebook,customer9233@email.com,Cancelled,ALT182420,IN_STORE,GIFT_CARD,SAME_DAY,NEW,MOBILE,Edge
122002508,2024-10-02T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC5976,b4433b8e-862e-4e5a-8cac-9ce3be122fde,holiday_2024,social,bing,customer2206@email.com,Processing,ALT358225,MOBILE_APP,GIFT_CARD,OVERNIGHT,VIP,TABLET,Chrome
122002509,2022-02-27T00:00:00.000,False,True,5000,5000,STORE,dxlg-us,LOC1806,d0407035-ec39-4d2a-8631-1ee2ed373000,cyber_monday,social,twitter,customer5556@email.com,Fulfilled,ALT973047,MOBILE_APP,GIFT_CARD,OVERNIGHT,RETURNING,TABLET,Safari
122002510,2021-03-16T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC6618,7ccbfc02-c0c4-47b4-80ef-5d725faaa4c7,summer_promo,referral,newsletter,customer6407@email.com,Pending,ALT573566,WEBSITE,APPLE_PAY,OVERNIGHT,NEW,MOBILE,Chrome
122002511,2024-02-21T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC8472,c8da73c5-6b3a-46c6-bec3-31cefbd0b472,new_year,email,facebook,customer7521@email.com,Fulfilled,ALT259134,CALL_CENTER,APPLE_PAY,OVERNIGHT,NEW,TABLET,Safari
122002512,2025-08-31T00:00:00.000,False,True,4000,4000,MOBILE,dxlg-us,LOC1065,841fd165-1c15-4fa9-b3a2-d96755e5387f,cyber_monday,email,instagram,customer2979@email.com,Fulfilled,ALT715620,IN_STORE,GIFT_CARD,PICKUP,LOYALTY,TABLET,Mobile Safari
122002513,2020-12-31T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC7688,9f0c1a02-71f5-4973-b4f5-e8df4a9d4789,new_year,cpc,newsletter,customer7781@email.com,Cancelled,ALT463204,MOBILE_APP,APPLE_PAY,EXPRESS,RETURNING,APP,Chrome
122002514,2023-09-04T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC3146,25680c78-767d-465e-89ea-48b0e2afc96b,black_friday,cpc,bing,customer5317@email.com,Shipped,ALT916522,CALL_CENTER,DEBIT_CARD,OVERNIGHT,VIP,APP,Edge
122002515,2024-08-03T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC9885,b9fc805a-debb-433c-b2b7-8adf1f7c1ae9,black_friday,organic,instagram,customer6569@email.com,Fulfilled,ALT914684,WEBSITE,APPLE_PAY,STANDARD,VIP,TABLET,Edge
122002516,2024-12-21T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC6973,c9bca386-6850-4a8e-89da-251dac5b78ef,new_year,direct,affiliate,customer4084@email.com,Pending,ALT946270,WEBSITE,CREDIT_CARD,SAME_DAY,VIP,DESKTOP,Safari
122002517,2025-02-25T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC6360,a7d4f8d3-2228-4305-aa23-df68519eef16,cyber_monday,social,newsletter,customer1562@email.com,Processing,ALT656849,IN_STORE,APPLE_PAY,STANDARD,LOYALTY,MOBILE,Chrome
122002518,2021-07-26T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC9996,65b2237f-2cbe-4a9f-9028-7fe9b06518ce,spring_sale,email,facebook,customer1186@email.com,Cancelled,ALT705909,IN_STORE,GIFT_CARD,PICKUP,LOYALTY,MOBILE,Edge
122002519,2021-11-02T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC4662,5431c945-3fec-43f4-9848-3b0dcab90dd3,fall_clearance,cpc,bing,customer4666@email.com,Pending,ALT479162,IN_STORE,GIFT_CARD,STANDARD,LOYALTY,DESKTOP,Mobile Safari
122002520,2020-01-11T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC9034,3e43124d-ca81-4d6b-b833-7ffba3f55b4a,new_year,cpc,affiliate,customer4175@email.com,Shipped,ALT527859,IN_STORE,GIFT_CARD,STANDARD,VIP,TABLET,Edge
122002521,2025-01-19T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC7430,7ab5ea81-5f47-4bcc-9ecb-f4c1df5bdfad,fall_clearance,referral,bing,customer1092@email.com,Shipped,ALT878772,CALL_CENTER,PAYPAL,PICKUP,LOYALTY,MOBILE,Chrome
122002522,2023-12-20T00:00:00.000,False,True,4000,4000,STORE,dxlg-us,LOC9745,821d7f30-1f38-4a81-8796-0812f7bae47c,spring_sale,email,affiliate,customer3635@email.com,Fulfilled,ALT322660,WEBSITE,DEBIT_CARD,SAME_DAY,RETURNING,APP,Edge
122002523,2021-06-07T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC1535,8a898e72-6ef3-4229-834f-68f5cb4f209f,black_friday,cpc,bing,customer1847@email.com,Fulfilled,ALT114815,WEBSITE,PAYPAL,PICKUP,NEW,TABLET,Mobile Safari
122002524,2025-03-27T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC1419,77590b59-adb6-4a04-a388-357b68ac6404,spring_sale,direct,twitter,customer1910@email.com,Fulfilled,ALT572640,MOBILE_APP,APPLE_PAY,SAME_DAY,VIP,TABLET,Edge
122002525,2024-12-11T00:00:00.000,False,True,5000,5000,MOBILE,dxlg-us,LOC6063,efe8e64a-f4e1-4d1f-a667-054dbbedef7b,cyber_monday,organic,instagram,customer4997@email.com,Cancelled,ALT521406,MOBILE_APP,APPLE_PAY,STANDARD,VIP,DESKTOP,Safari
122002526,2021-03-15T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC9156,b99b09b4-d254-48f6-ac53-650e3b92d4ab,spring_sale,direct,facebook,customer3350@email.com,Fulfilled,ALT310897,WEBSITE,PAYPAL,OVERNIGHT,RETURNING,TABLET,Safari
122002527,2024-01-08T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC1685,997dcd28-b965-4f21-a6ea-57b9e3539ac5,summer_promo,cpc,bing,customer5918@email.com,Cancelled,ALT884323,WEBSITE,APPLE_PAY,OVERNIGHT,RETURNING,TABLET,Chrome
122002528,2022-01-13T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC4739,70500fb1-ce05-48b2-848c-dceeb598e079,new_year,social,facebook,customer9884@email.com,Processing,ALT569403,IN_STORE,GIFT_CARD,PICKUP,LOYALTY,DESKTOP,Edge
122002529,2021-11-08T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC2163,fb3fde56-c1fe-4564-b2aa-d460d632a781,summer_promo,cpc,google,customer4480@email.com,Shipped,ALT741617,IN_STORE,APPLE_PAY,EXPRESS,LOYALTY,TABLET,Firefox
122002530,2022-03-07T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC7675,0e8ab235-f362-44f7-9486-cbd41be34875,summer_promo,social,twitter,customer4350@email.com,Processing,ALT753770,IN_STORE,CREDIT_CARD,EXPRESS,LOYALTY,APP,Safari
122002531,2025-09-19T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC3005,b506742c-9bb1-4bcb-b9b4-170444f6123d,fall_clearance,cpc,bing,customer2308@email.com,Shipped,ALT441525,WEBSITE,DEBIT_CARD,EXPRESS,NEW,DESKTOP,Edge
122002532,2025-09-17T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC8357,65ec224b-2d5f-4323-87ce-37a5b376ee5c,holiday_2024,organic,newsletter,customer2171@email.com,Shipped,ALT243230,MOBILE_APP,CREDIT_CARD,EXPRESS,NEW,MOBILE,Mobile Safari
122002533,2024-12-23T00:00:00.000,False,True,2000,2000,PHONE,dxlg-us,LOC1548,1651cce1-cf93-4ba7-a060-009cb66ee82b,fall_clearance,direct,bing,customer4042@email.com,Fulfilled,ALT812586,WEBSITE,DEBIT_CARD,PICKUP,NEW,APP,Edge
122002534,2025-06-25T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC5362,b67b5159-4411-4f99-9fdc-a8e584fb65f5,new_year,direct,newsletter,customer3866@email.com,Pending,ALT439349,CALL_CENTER,GIFT_CARD,STANDARD,RETURNING,APP,Firefox
122002535,2024-08-23T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC2552,8ce88c1b-6eb6-4d7c-a3aa-e6757621401a,cyber_monday,referral,instagram,customer6183@email.com,Fulfilled,ALT574593,CALL_CENTER,DEBIT_CARD,OVERNIGHT,LOYALTY,TABLET,Firefox
122002536,2025-10-23T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC7869,1188916a-5d24-4afc-bffd-c37850a42b82,cyber_monday,direct,bing,customer1795@email.com,Processing,ALT217966,CALL_CENTER,CREDIT_CARD,STANDARD,NEW,TABLET,Edge
122002537,2025-05-05T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC2221,020520a4-960f-4600-959a-4ddb2ae7a69c,fall_clearance,organic,newsletter,customer5699@email.com,Processing,ALT540884,IN_STORE,CREDIT_CARD,OVERNIGHT,NEW,APP,Mobile Safari
122002538,2020-02-07T00:00:00.000,True,False,4000,4000,MOBILE,dxlg-us,LOC2109,a01b1298-070c-4879-b05e-a0ddcd6d8966,new_year,direct,facebook,customer5246@email.com,Pending,ALT439330,WEBSITE,DEBIT_CARD,PICKUP,VIP,APP,Chrome
122002539,2022-10-15T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC7173,8a4f4b74-2907-4e76-b9a7-5090da7337a4,summer_promo,referral,facebook,customer4384@email.com,Cancelled,ALT666734,MOBILE_APP,DEBIT_CARD,OVERNIGHT,VIP,MOBILE,Firefox
122002540,2023-08-07T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC6190,ee4f578f-b9f2-4b18-be4c-1b7aecaad7fe,new_year,cpc,twitter,customer8708@email.com,Cancelled,ALT656233,MOBILE_APP,GIFT_CARD,EXPRESS,NEW,MOBILE,Safari
122002541,2023-01-08T00:00:00.000,True,False,2000,2000,WEB,dxlg-us,LOC7185,ebeb6aa8-ec5a-4fc4-ba04-025584170e98,spring_sale,referral,bing,customer7384@email.com,Cancelled,ALT268511,IN_STORE,APPLE_PAY,PICKUP,VIP,APP,Edge
122002542,2022-01-06T00:00:00.000,True,False,5000,5000,STORE,dxlg-us,LOC1402,4ce3c671-b09d-402d-8f8b-b609637d7266,summer_promo,referral,bing,customer6644@email.com,Processing,ALT392667,IN_STORE,APPLE_PAY,PICKUP,RETURNING,APP,Mobile Safari
122002543,2021-01-28T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC3539,441d3048-743b-41cb-bdc3-6e6221f339b7,summer_promo,referral,bing,customer5596@email.com,Fulfilled,ALT909388,MOBILE_APP,DEBIT_CARD,EXPRESS,NEW,APP,Safari
122002544,2023-11-28T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC2553,aa5c8a2c-4f01-4c92-992f-fcd8316a3278,black_friday,cpc,instagram,customer6598@email.com,Fulfilled,ALT391718,WEBSITE,APPLE_PAY,SAME_DAY,RETURNING,TABLET,Mobile Safari
122002545,2022-09-06T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC4805,9120889d-4fce-4ea6-9765-a0b0ed75ba65,fall_clearance,organic,facebook,customer1458@email.com,Fulfilled,ALT266213,MOBILE_APP,GIFT_CARD,PICKUP,RETURNING,TABLET,Firefox
122002546,2020-02-07T00:00:00.000,False,True,2000,2000,STORE,dxlg-us,LOC6902,734f4941-a2c4-423a-b525-a8bc373ca9fe,holiday_2024,email,newsletter,customer9253@email.com,Shipped,ALT848465,IN_STORE,DEBIT_CARD,STANDARD,RETURNING,MOBILE,Firefox
122002547,2020-09-01T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC9785,aeccfd57-b356-40f9-a42b-4dcdf95fb1e9,fall_clearance,organic,instagram,customer4445@email.com,Fulfilled,ALT559542,IN_STORE,CREDIT_CARD,SAME_DAY,RETURNING,MOBILE,Chrome
122002548,2021-11-27T00:00:00.000,False,True,4000,4000,STORE,dxlg-us,LOC3901,796c87d3-6c8b-43c9-bae6-722f6ac2e724,black_friday,direct,affiliate,customer5742@email.com,Pending,ALT589507,MOBILE_APP,GIFT_CARD,EXPRESS,NEW,APP,Safari
122002549,2022-09-26T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC7347,330e90f8-0831-4541-a68f-c02d115f729a,spring_sale,email,newsletter,customer3583@email.com,Processing,ALT513276,MOBILE_APP,APPLE_PAY,STANDARD,RETURNING,MOBILE,Edge
122002550,2023-06-30T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC9185,6bbed809-e936-40dd-976f-2c79c31ce939,fall_clearance,direct,google,customer2479@email.com,Pending,ALT946215,MOBILE_APP,PAYPAL,EXPRESS,NEW,MOBILE,Chrome
122002551,2020-09-07T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC7360,15c5d943-6330-46b1-8010-a680f8e7c8dd,holiday_2024,social,affiliate,customer7149@email.com,Pending,ALT287615,MOBILE_APP,APPLE_PAY,OVERNIGHT,VIP,TABLET,Firefox
122002552,2020-10-23T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC8433,b15c0f11-fb64-4774-93aa-bab5170cad3e,black_friday,organic,facebook,customer3667@email.com,Shipped,ALT469093,WEBSITE,CREDIT_CARD,STANDARD,VIP,APP,Chrome
122002553,2020-05-29T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC1985,90c7d1b2-395c-43d0-a387-86451ad05ecc,summer_promo,organic,google,customer5852@email.com,Pending,ALT719852,WEBSITE,CREDIT_CARD,PICKUP,VIP,TABLET,Safari
122002554,2025-09-24T00:00:00.000,False,True,4000,4000,WEB,dxlg-us,LOC7221,98fd5755-0727-4e33-8801-dfd6c0472582,new_year,social,instagram,customer5545@email.com,Fulfilled,ALT125066,IN_STORE,GIFT_CARD,PICKUP,VIP,TABLET,Edge
122002555,2022-06-23T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC8054,8150d52f-af61-476a-a11e-924a12edd727,fall_clearance,email,affiliate,customer3911@email.com,Processing,ALT387105,MOBILE_APP,DEBIT_CARD,SAME_DAY,RETURNING,TABLET,Firefox
122002556,2022-11-07T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC2249,93c7479d-d9b3-4689-a800-d3826ef7d121,new_year,email,twitter,customer1250@email.com,Processing,ALT586596,MOBILE_APP,APPLE_PAY,SAME_DAY,VIP,DESKTOP,Safari
122002557,2022-09-25T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC1498,ec2c9581-1c6d-43c7-a258-c792249daa7b,new_year,organic,newsletter,customer8282@email.com,Fulfilled,ALT364850,CALL_CENTER,DEBIT_CARD,EXPRESS,RETURNING,DESKTOP,Edge
122002558,2020-11-26T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC6846,e592eac6-1ddf-4f39-8a9e-a0fc5875d800,fall_clearance,referral,affiliate,customer2081@email.com,Fulfilled,ALT690250,MOBILE_APP,PAYPAL,SAME_DAY,RETURNING,MOBILE,Chrome
122002559,2022-01-06T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC6841,89bcf4fe-d8be-4148-bb87-4632b8c5f4e8,new_year,referral,facebook,customer1779@email.com,Shipped,ALT715000,CALL_CENTER,DEBIT_CARD,STANDARD,LOYALTY,APP,Mobile Safari
122002560,2020-01-15T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC8046,a5e6bdd2-7b86-4614-bdc6-a791bd6f98a5,summer_promo,cpc,google,customer6367@email.com,Cancelled,ALT159816,IN_STORE,DEBIT_CARD,EXPRESS,VIP,DESKTOP,Safari
122002561,2023-04-24T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC6986,acd09f72-c1bd-4ecb-b07f-77a456693c40,spring_sale,referral,affiliate,customer3758@email.com,Pending,ALT362775,IN_STORE,DEBIT_CARD,EXPRESS,RETURNING,TABLET,Firefox
122002562,2020-07-12T00:00:00.000,False,True,5000,5000,MOBILE,dxlg-us,LOC8894,5a6beed5-db67-4529-8ea1-3ac25cf4a398,cyber_monday,organic,instagram,customer5208@email.com,Fulfilled,ALT725081,CALL_CENTER,DEBIT_CARD,SAME_DAY,VIP,DESKTOP,Safari
122002563,2022-07-09T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC2573,7e88bcf3-46cc-4f89-b2bc-8cf04b35efd1,fall_clearance,direct,newsletter,customer5027@email.com,Cancelled,ALT234261,WEBSITE,APPLE_PAY,OVERNIGHT,NEW,TABLET,Chrome
122002564,2023-01-20T00:00:00.000,False,True,4000,4000,STORE,dxlg-us,LOC2733,b4886817-3e24-4940-bdb7-f9427f9f6eb3,fall_clearance,direct,google,customer6160@email.com,Fulfilled,ALT684155,MOBILE_APP,DEBIT_CARD,PICKUP,LOYALTY,MOBILE,Chrome
122002565,2020-08-31T00:00:00.000,False,True,2000,2000,PHONE,dxlg-us,LOC5733,2b1a524d-0888-4ade-b53e-dcbac46d463a,fall_clearance,organic,bing,customer4792@email.com,Shipped,ALT212429,WEBSITE,GIFT_CARD,STANDARD,LOYALTY,TABLET,Chrome
122002566,2020-05-01T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC7463,c56bc83f-8484-4b1b-80cc-d756b226fc48,black_friday,referral,bing,customer5539@email.com,Shipped,ALT515370,CALL_CENTER,GIFT_CARD,EXPRESS,LOYALTY,TABLET,Firefox
122002567,2024-03-29T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC3213,f605766a-0ff3-4fe0-ac1d-79d567b604a0,summer_promo,organic,newsletter,customer1951@email.com,Cancelled,ALT406377,IN_STORE,PAYPAL,STANDARD,RETURNING,DESKTOP,Mobile Safari
122002568,2021-03-08T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC9466,a6ce196c-0227-475c-a8bc-5c96fbb90ab2,black_friday,social,bing,customer3520@email.com,Fulfilled,ALT981007,MOBILE_APP,APPLE_PAY,SAME_DAY,VIP,DESKTOP,Firefox
122002569,2022-06-03T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC7588,24421aa2-2276-4572-8ff0-7a5b7a7317a6,spring_sale,social,newsletter,customer6383@email.com,Pending,ALT562586,CALL_CENTER,DEBIT_CARD,PICKUP,LOYALTY,TABLET,Mobile Safari
122002570,2020-07-29T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC8001,b27f3dae-b1dd-4db7-b532-3619896313d0,summer_promo,organic,newsletter,customer9572@email.com,Fulfilled,ALT582274,CALL_CENTER,DEBIT_CARD,OVERNIGHT,NEW,MOBILE,Firefox
122002571,2022-09-26T00:00:00.000,False,True,3000,3000,MOBILE,dxlg-us,LOC9440,bd457f89-b37f-4b77-9355-fc34a2c1bf92,summer_promo,direct,facebook,customer1187@email.com,Fulfilled,ALT754435,CALL_CENTER,DEBIT_CARD,SAME_DAY,VIP,MOBILE,Edge
122002572,2020-06-20T00:00:00.000,False,True,4000,4000,PHONE,dxlg-us,LOC4083,002b18c7-9cbd-4286-b704-aea3b1a738b5,summer_promo,direct,affiliate,customer8667@email.com,Fulfilled,ALT404380,WEBSITE,CREDIT_CARD,STANDARD,VIP,APP,Firefox
122002573,2025-02-07T00:00:00.000,False,True,5000,5000,STORE,dxlg-us,LOC4304,7d5aa7ff-881a-4f0a-8d1d-e7e9b0df9c10,cyber_monday,referral,newsletter,customer8589@email.com,Fulfilled,ALT388840,WEBSITE,APPLE_PAY,PICKUP,LOYALTY,DESKTOP,Mobile Safari
122002574,2023-06-23T00:00:00.000,False,True,2000,2000,PHONE,dxlg-us,LOC8852,ee46a4f6-1b47-4297-b7ae-d8db552e86c6,holiday_2024,social,bing,customer7306@email.com,Fulfilled,ALT917674,WEBSITE,DEBIT_CARD,OVERNIGHT,NEW,TABLET,Edge
122002575,2022-04-22T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC1838,42493163-9f4c-4e50-b081-15db2ca25477,black_friday,referral,google,customer5806@email.com,Cancelled,ALT214824,IN_STORE,PAYPAL,PICKUP,VIP,MOBILE,Chrome
122002576,2025-04-24T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC9238,94a6f3be-1543-4f8d-bb88-b4fa8d7bdf61,cyber_monday,direct,newsletter,customer8437@email.com,Cancelled,ALT171674,IN_STORE,APPLE_PAY,SAME_DAY,NEW,APP,Firefox
122002577,2025-09-04T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC5050,5cbb23ed-12d0-4d0c-b32f-b8a2a50b41f1,fall_clearance,email,google,customer1525@email.com,Fulfilled,ALT664163,CALL_CENTER,GIFT_CARD,SAME_DAY,LOYALTY,APP,Chrome
122002578,2021-08-18T00:00:00.000,False,True,2000,2000,MOBILE,dxlg-us,LOC9998,64b52b96-e7d2-4925-88e6-4d632ae35afa,new_year,email,bing,customer3352@email.com,Cancelled,ALT907611,WEBSITE,DEBIT_CARD,PICKUP,VIP,MOBILE,Firefox
122002579,2020-09-19T00:00:00.000,False,True,2000,2000,WEB,dxlg-us,LOC9680,9e63d876-3412-41b9-8e55-19e4a356bd48,fall_clearance,email,twitter,customer6696@email.com,Processing,ALT687474,CALL_CENTER,PAYPAL,EXPRESS,LOYALTY,MOBILE,Chrome
122002580,2023-02-13T00:00:00.000,False,True,2000,2000,MOBILE,dxlg-us,LOC3031,3326c512-1f6c-4ada-a16b-080e22967b32,black_friday,cpc,instagram,customer7611@email.com,Pending,ALT122857,IN_STORE,CREDIT_CARD,PICKUP,VIP,TABLET,Mobile Safari
122002581,2021-01-26T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC1078,94a54a94-2811-477c-af3d-6fda621a69b2,spring_sale,referral,twitter,customer5452@email.com,Fulfilled,ALT922444,IN_STORE,PAYPAL,PICKUP,NEW,MOBILE,Safari
122002582,2021-05-18T00:00:00.000,False,True,2000,2000,PHONE,dxlg-us,LOC1661,c9f44f39-c0ce-4cce-9f54-a40e53272401,holiday_2024,direct,newsletter,customer3603@email.com,Shipped,ALT531094,MOBILE_APP,DEBIT_CARD,SAME_DAY,VIP,TABLET,Safari
122002583,2025-01-31T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC5237,7c09b798-6b2e-44c4-834b-13bf577c084f,black_friday,referral,newsletter,customer3444@email.com,Cancelled,ALT493041,WEBSITE,APPLE_PAY,PICKUP,RETURNING,APP,Edge
122002584,2023-08-10T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC9335,7f9a9748-be0b-4eaa-b482-12c60826eb10,new_year,organic,affiliate,customer4987@email.com,Processing,ALT607841,WEBSITE,CREDIT_CARD,OVERNIGHT,RETURNING,MOBILE,Firefox
122002585,2020-08-13T00:00:00.000,False,True,5000,5000,STORE,dxlg-us,LOC8529,04adfaa0-ec8b-4384-b73c-69a4b93fe64d,spring_sale,direct,instagram,customer4195@email.com,Processing,ALT520795,WEBSITE,CREDIT_CARD,PICKUP,VIP,MOBILE,Chrome
122002586,2022-11-19T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC7177,525130f0-2e6f-4f89-b378-ef4624ce4c02,new_year,email,google,customer5808@email.com,Fulfilled,ALT310740,WEBSITE,GIFT_CARD,PICKUP,LOYALTY,APP,Firefox
122002587,2021-08-27T00:00:00.000,False,True,3000,3000,STORE,dxlg-us,LOC2810,ca8383f2-91da-43bb-a61b-c12191c8f388,summer_promo,organic,bing,customer8679@email.com,Fulfilled,ALT560407,IN_STORE,DEBIT_CARD,OVERNIGHT,NEW,APP,Firefox
122002588,2021-12-31T00:00:00.000,False,True,3000,3000,WEB,dxlg-us,LOC5818,b734e9a1-44cd-461f-9134-a25f872aaea6,summer_promo,direct,bing,customer2649@email.com,Pending,ALT854229,IN_STORE,GIFT_CARD,PICKUP,RETURNING,MOBILE,Edge
122002589,2020-05-21T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC5039,aa00c3b6-e537-4290-af82-46118b54530e,spring_sale,organic,twitter,customer4803@email.com,Shipped,ALT169987,CALL_CENTER,APPLE_PAY,OVERNIGHT,LOYALTY,TABLET,Edge
122002590,2021-05-31T00:00:00.000,False,True,3000,3000,PHONE,dxlg-us,LOC7290,127764fe-fa06-4d51-a130-4632d5691ca7,new_year,organic,bing,customer3581@email.com,Processing,ALT146979,MOBILE_APP,GIFT_CARD,SAME_DAY,NEW,APP,Chrome
122002591,2023-08-04T00:00:00.000,False,True,5000,5000,PHONE,dxlg-us,LOC1537,1acd42f8-0301-4c32-b655-7642936dd95c,cyber_monday,social,newsletter,customer2059@email.com,Fulfilled,ALT369868,WEBSITE,APPLE_PAY,PICKUP,RETURNING,DESKTOP,Safari
122002592,2021-09-25T00:00:00.000,False,True,5000,5000,WEB,dxlg-us,LOC8077,fc7c1011-afd9-4011-bd0e-c14d3215db56,holiday_2024,organic,newsletter,customer7651@email.com,Fulfilled,ALT400403,WEBSITE,PAYPAL,EXPRESS,RETURNING,TABLET,Safari
122002593,2021-04-11T00:00:00.000,False,True,2000,2000,PHONE,dxlg-us,LOC4625,459b4c97-4c0d-414a-a38e-e4c4e5e2f7e5,fall_clearance,social,twitter,customer3730@email.com,Shipped,ALT881623,IN_STORE,CREDIT_CARD,PICKUP,NEW,TABLET,Mobile Safari
